student_id,student_name,grade,school_name,reading_score,math_score,school_type
116377504,Jessica Nelson,12th,Green High School,69.5,72.4,Public
085227581,Joseph Johnson,9th,Richard High School,68.3,47.3,Charter
015438117,Lee Johnson,12th,Fisher High School,,58.2,Public
037102366,Dylan Morris,10th,Fisher High School,98.4,61.1,Public
124006689,Ashley Smith,9th,Campbell High School,82.7,80.1,Public
046927859,Sandra Austin,10th,Fisher High School,78.3,66.3,Public
016182763,Lisa Barber,10th,Campbell High School,89.9,78.0,Public
016325698,Andrea Hawkins,10th,Fisher High School,94.8,68.4,Public
062809935,Dustin Frost,12th,Bowers High School,87.6,24.1,Public
110520234,Ruth Henry,9th,Montgomery High School,86.1,55.5,Public
103419420,Crystal Nicholson,9th,Silva High School,83.8,,Public
043863563,Trevor Miller,11th,Turner High School,85.1,53.7,Public
046311290,Kathryn Hudson,11th,Campos High School,92.0,76.9,Public
072695647,Marcus Lee,12th,Campbell High School,93.2,74.8,Public
061463181,Dustin Mitchell,9th,Fisher High School,70.8,39.5,Public
037262688,Tanya Nelson,10th,Campbell High School,89.2,,Public
037686015,Michele Schneider,11th,Turner High School,55.0,55.8,Public
116705752,Erica Diaz,11th,Richard High School,95.5,60.2,Charter
044428156,Nancy Hill,11th,Fisher High School,89.6,46.8,Public
115883280,Kimberly Sanders,10th,Turner High School,78.7,89.8,Public
052261431,Kristin Harrison,11th,Wagner High School,97.3,87.5,Public
111355644,Rachel Daugherty,12th,Campbell High School,94.8,69.2,Public
124471489,Sabrina Nelson,9th,Montgomery High School,,78.7,Public
063937097,Brittany Lynn,12th,Green High School,65.5,86.6,Public
069066056,Brent Perez,11th,Bowers High School,97.0,71.2,Public
061711008,Renee Butler,10th,Campbell High School,71.2,87.6,Public
061892053,Kathleen Weber,9th,Turner High School,88.2,93.8,Public
118346038,Alexander Hamilton,9th,Wagner High School,79.5,76.2,Public
086317940,Juan Pearson,11th,Campos High School,89.5,74.5,Public
091302393,James Woods,11th,Fisher High School,,62.5,Public
037673086,Anna Flores,9th,Fisher High School,64.6,69.4,Public
028265733,Nicole Jordan,10th,Turner High School,77.8,96.0,Public
057537186,Erin Lawson,9th,Turner High School,66.1,96.4,Public
126294813,Thomas Rodriguez,12th,Chang High School,44.2,86.8,Public
105844349,Kevin Anderson,9th,Montgomery High School,96.8,97.6,Public
030508022,Casey Gross,10th,Turner High School,70.4,58.0,Public
015113717,Brian Zimmerman,9th,Turner High School,,63.3,Public
085023484,Kathryn Frazier,9th,Chang High School,,89.7,Public
060163631,Elizabeth Weber,9th,Turner High School,66.1,78.1,Public
024483373,George Richard,11th,Silva High School,63.5,65.2,Public
083348462,Beth Crawford,11th,Turner High School,87.3,41.8,Public
064936819,Connor Alexander,12th,Campbell High School,91.5,75.2,Public
021840061,Jonathan Macdonald,11th,Chang High School,93.1,83.5,Public
025943155,Stanley Cross,10th,Green High School,55.5,92.2,Public
039494865,Jennifer Johnson,12th,Turner High School,,58.3,Public
113871744,Latasha Scott,11th,Fisher High School,61.2,53.4,Public
069527197,Jo Singleton,12th,Richard High School,71.4,65.5,Charter
020144852,Scott Macdonald,9th,Richard High School,88.6,43.6,Charter
113943290,Jessica Mcbride,9th,Turner High School,97.6,78.4,Public
120014183,Michelle Bautista,9th,Turner High School,69.3,72.8,Public
095623887,Carol Cruz,11th,Richard High School,85.6,54.0,Charter
016840924,Laura Scott,11th,Turner High School,92.3,79.3,Public
072505711,Jason Hoffman,12th,Fisher High School,,69.0,Public
107695295,Lawrence Ponce,10th,Fisher High School,67.6,27.7,Public
029916667,Amy Ross,10th,Montgomery High School,85.7,60.5,Public
116409265,Jeremy Brown,9th,Richard High School,80.2,36.1,Charter
029490772,Robert Medina,10th,Campbell High School,91.7,84.5,Public
043458208,Alan Obrien,10th,Campbell High School,92.5,30.3,Public
090202766,Stephanie Phillips,10th,Turner High School,77.4,69.0,Public
010032796,Cody Lopez,10th,Wagner High School,68.4,78.1,Public
038619735,Christopher Black,11th,Montgomery High School,,85.3,Public
107162702,Cody Hughes,11th,Odonnell High School,79.9,56.3,Public
111294190,Sharon Brooks,12th,Fisher High School,79.8,53.6,Public
024962768,Marilyn Curry,12th,Chang High School,66.7,51.1,Public
046210809,Wendy Clarke,10th,Richard High School,65.4,53.0,Charter
045738353,Christina Watson,12th,Fisher High School,,63.1,Public
018167676,Chad Farley,9th,Turner High School,61.6,93.3,Public
124933231,Sherry Oliver,12th,Montgomery High School,80.5,52.9,Public
013716611,Richard Williams,12th,Fisher High School,72.3,53.2,Public
067113150,Diana Jackson,9th,Chang High School,62.4,89.1,Public
030469310,John Farley,9th,Campos High School,68.7,55.1,Public
013106519,Jennifer Johnson,9th,Campos High School,63.9,42.2,Public
117737114,Jamie Smith,11th,Turner High School,70.6,70.7,Public
086910790,Ashley Hernandez,12th,Richard High School,,61.7,Charter
058083082,James Flores,10th,Campbell High School,92.7,81.6,Public
062048741,Michelle Briggs,12th,Dixon High School,44.8,44.2,Charter
111848630,Nathan Simmons,11th,Montgomery High School,98.3,,Public
114976143,Sandra Mcmillan,12th,Turner High School,,67.6,Public
010547553,Audrey Hall,9th,Turner High School,88.7,77.9,Public
045360475,Hailey Duran,10th,Turner High School,78.5,60.7,Public
025624490,Sharon Johnson,10th,Richard High School,55.3,39.7,Charter
121436249,Tami Johnson,12th,Campbell High School,83.3,67.9,Public
101527547,Todd Harris,11th,Campos High School,88.8,74.3,Public
104811629,Michael Hawkins,10th,Fisher High School,,86.0,Public
118113892,Ryan Wilson,11th,Fisher High School,70.3,57.6,Public
122392269,Elizabeth Welch,11th,Silva High School,94.4,99.3,Public
016182763,Lisa Barber,10th,Campbell High School,89.9,78.0,Public
036888513,Gary Rodriguez,11th,Turner High School,74.6,35.5,Public
050361553,Victoria Hernandez,10th,Campos High School,,70.2,Public
048888763,Emily Fuller,10th,Fisher High School,83.9,65.6,Public
122511341,Linda Johnson,12th,Richard High School,63.3,69.1,Charter
054018064,Patrick Rogers,10th,Fisher High School,88.5,62.2,Public
096651133,Mark White,11th,Richard High School,89.0,45.9,Charter
110111177,Michelle Little,10th,Campbell High School,73.6,62.4,Public
063536621,Ashley Lane,9th,Fisher High School,89.0,45.5,Public
047874202,Sheri Myers,12th,Fisher High School,75.0,36.3,Public
017320702,Jeff Peters,11th,Turner High School,,54.2,Public
024025689,Ronald Hernandez,11th,Turner High School,73.3,68.0,Public
071403979,Michele Duncan,11th,Chang High School,94.7,62.7,Public
072591181,Derek Mcbride,9th,Richard High School,58.4,67.7,Charter
026269317,Valerie Vasquez,12th,Bowers High School,88.6,65.7,Public
100496572,Rebecca Stephens,12th,Fisher High School,84.0,65.9,Public
091431853,Samuel Rodriguez,12th,Silva High School,60.2,,Public
037130105,Bethany Welch,10th,Turner High School,,65.7,Public
115602128,Lisa Pierce,11th,Turner High School,,44.9,Public
110688972,Jill Mitchell,12th,Campbell High School,71.3,80.7,Public
084104809,Charles Miller,12th,Turner High School,52.7,36.4,Public
086896157,Melanie Bishop,9th,Montgomery High School,79.3,72.3,Public
028551353,Ann Guerra,12th,Montgomery High School,58.0,61.9,Public
105737210,Angela Mccann,11th,Silva High School,84.2,,Public
021023338,Jason Kline,9th,Turner High School,77.3,,Public
055741181,Kevin Henderson,12th,Silva High School,54.4,83.4,Public
101982629,April Schaefer,10th,Fisher High School,85.6,54.8,Public
100477232,Jonathan Castaneda,9th,Chang High School,83.2,74.2,Public
098951378,Robert Phillips,9th,Montgomery High School,,60.5,Public
040046668,Gail Thompson,10th,Fisher High School,98.3,43.1,Public
024467975,Michael Wagner,12th,Turner High School,44.1,46.3,Public
102652615,Dawn Pollard,12th,Fisher High School,80.1,26.3,Public
057972217,Timothy Ramirez,9th,Montgomery High School,77.3,86.5,Public
055466987,Robert Kim,11th,Richard High School,75.5,53.6,Charter
035646222,Tammy Palmer,12th,Fisher High School,65.8,,Public
063818433,Dennis Brown,11th,Turner High School,80.2,51.9,Public
086870160,Jeremiah George,9th,Montgomery High School,79.2,70.6,Public
121382979,Ashley Wilson,11th,Wagner High School,48.2,64.3,Public
047744154,Erik Clark,9th,Fisher High School,84.6,63.1,Public
076698129,Elizabeth Barajas,12th,Montgomery High School,85.4,63.6,Public
029127414,Jessica Hill,10th,Richard High School,46.3,36.8,Charter
050821035,Dawn Parks,10th,Campbell High School,68.7,72.2,Public
099307617,Angel Suarez,11th,Turner High School,76.6,53.8,Public
050812824,Lori Salazar,11th,Fisher High School,40.2,25.0,Public
114395821,Christina Hunter,10th,Fisher High School,78.3,71.8,Public
119255937,Timothy Cardenas,10th,Campbell High School,,40.8,Public
104481321,Jonathan Richardson,12th,Bowers High School,82.7,58.7,Public
046096010,Raymond Nguyen,10th,Odonnell High School,46.3,85.2,Public
046470319,Eric Gardner,9th,Turner High School,,76.8,Public
082527763,Peggy Thomas,12th,Turner High School,74.1,52.2,Public
078849468,Chelsea Morgan,9th,Turner High School,91.6,91.4,Public
037625843,Matthew Crawford,9th,Turner High School,68.4,86.0,Public
030084397,Alison Roach,12th,Fisher High School,,42.0,Public
084828651,Karen Walton,10th,Wagner High School,,79.7,Public
015207694,Anna Williams,10th,Richard High School,61.1,69.3,Charter
085428351,Nicole Jones,10th,Fisher High School,91.1,72.1,Public
061895597,Melissa Miller,12th,Fisher High School,89.7,34.3,Public
028131799,Wanda Galvan,10th,Campos High School,79.9,65.6,Public
089839975,Kevin Hanson,11th,Fisher High School,92.4,19.6,Public
124552793,Crystal Scott,12th,Fisher High School,87.2,41.2,Public
054863277,Zachary Martin,9th,Turner High School,60.2,93.5,Public
033059125,Donna Bridges,10th,Turner High School,72.3,,Public
042488884,Teresa Anderson,10th,Fisher High School,77.4,76.8,Public
039494865,Jennifer Johnson,12th,Turner High School,,58.3,Public
121679857,Destiny Rogers,12th,Fisher High School,88.0,56.4,Public
052027620,Heidi Johnson,11th,Turner High School,80.9,70.7,Public
022703644,Glenn Sheppard,11th,Chang High School,65.0,82.0,Public
076870921,Mark Velazquez,9th,Montgomery High School,92.7,58.6,Public
108252695,Michael Calhoun,12th,Turner High School,55.2,54.2,Public
095922216,Connor Young,11th,Silva High School,95.6,,Public
118301756,Jeffrey Johnson,12th,Richard High School,82.1,80.0,Charter
072824162,Krista Adams,12th,Fisher High School,89.2,64.3,Public
076638118,Emma Gillespie,12th,Richard High School,59.8,74.6,Charter
063556575,Aaron Fields,12th,Fisher High School,71.3,42.0,Public
017600697,Samuel Mclean,9th,Chang High School,72.7,81.5,Public
014376348,Jacqueline Walker,10th,Bowers High School,80.5,70.0,Public
113109238,Angela Lewis,11th,Fisher High School,,58.3,Public
089419641,Kenneth Hunt,12th,Green High School,78.6,50.2,Public
030536751,Kristie Wallace,9th,Fisher High School,70.3,87.9,Public
016989092,Danielle Smith,9th,Sullivan High School,,53.3,Public
077920236,William Williams,12th,Turner High School,,43.6,Public
078097896,Samantha Beltran,11th,Fisher High School,71.3,34.4,Public
031238249,Catherine Schultz,10th,Turner High School,62.4,54.5,Public
105200734,Matthew Ferrell,10th,Turner High School,81.2,47.4,Public
071398000,Jonathan York,10th,Fisher High School,85.4,71.7,Public
036537738,Michael Guzman,10th,Montgomery High School,75.8,48.5,Public
095604961,Brian Jennings,10th,Wagner High School,79.3,76.8,Public
093225643,Gina Silva,9th,Montgomery High School,81.2,55.0,Public
031835817,Michael Delgado,9th,Turner High School,72.0,79.3,Public
076057854,Angela Curtis,9th,Green High School,90.7,92.1,Public
117345810,Tyler Douglas,10th,Campbell High School,86.8,71.8,Public
022205650,Courtney Chen,9th,Turner High School,90.1,66.1,Public
050491313,Jason Bennett,9th,Turner High School,75.2,67.6,Public
032341601,Claudia Rodriguez,9th,Turner High School,94.2,59.0,Public
025145144,James Price,12th,Montgomery High School,78.6,56.4,Public
061167898,Javier Berry,10th,Fisher High School,82.5,49.9,Public
015179065,David Huerta,11th,Fisher High School,78.0,54.7,Public
046130947,Shawn Morales,11th,Turner High School,62.2,68.5,Public
010295164,Adam Salazar,10th,Green High School,46.9,52.5,Public
124622416,Joseph Williams,9th,Turner High School,91.6,63.3,Public
023198436,Tiffany Hall,10th,Fisher High School,88.9,49.1,Public
057974529,Jeff Lopez,10th,Campbell High School,99.3,64.6,Public
017935948,Sharon Mercer,12th,Turner High School,60.8,55.5,Public
108803633,Tammy Taylor,12th,Fisher High School,62.9,30.8,Public
116283685,Loretta Davis,10th,Turner High School,82.7,59.7,Public
021450587,Miguel Allen,9th,Chang High School,74.7,41.0,Public
062462314,Amy Flores,12th,Fisher High School,79.3,,Public
052907915,Brian Perez,10th,Turner High School,77.0,53.0,Public
075547802,Jorge Steele,12th,Green High School,64.7,28.5,Public
109225757,Donald Daniels,12th,Fisher High School,70.7,59.9,Public
125997357,Jason Ward,10th,Campos High School,66.7,71.4,Public
038247848,Frances Webb,11th,Montgomery High School,56.1,59.8,Public
024373810,Selena Huerta,11th,Turner High School,78.2,81.2,Public
057566225,Angela Mays,9th,Turner High School,73.9,83.8,Public
059417880,Brianna Bowers,12th,Chang High School,66.1,68.2,Public
101876997,Brenda Fleming,10th,Campbell High School,91.1,94.2,Public
102383748,Samuel Santos,9th,Campos High School,81.2,70.0,Public
123098915,Mark Obrien,9th,Richard High School,59.8,53.6,Charter
120078352,Stephanie Sanchez,10th,Fisher High School,47.3,47.5,Public
029130977,Andrea Williams,10th,Turner High School,76.3,85.8,Public
106564741,Steve Smith,9th,Turner High School,75.5,97.8,Public
110092115,Patricia Bautista,11th,Fisher High School,82.5,39.6,Public
051094829,Sara Arnold,11th,Dixon High School,62.2,88.9,Charter
083687275,Jasmine Le,10th,Campos High School,82.9,91.6,Public
094358881,Jacqueline Davidson,10th,Campbell High School,88.0,71.0,Public
107447964,Karen Diaz,12th,Campbell High School,93.0,70.0,Public
052067376,Michael Taylor,11th,Turner High School,77.4,66.7,Public
039223256,Tyler Beard,10th,Fisher High School,82.0,56.7,Public
049666036,Theresa Lopez,9th,Campos High School,38.9,59.8,Public
039673893,Spencer Miller,9th,Campbell High School,,69.7,Public
080656047,Randall Williams,10th,Fisher High School,84.2,40.2,Public
107797999,Jacqueline Reed,9th,Sullivan High School,80.2,46.0,Public
120086360,David Lewis,10th,Turner High School,79.0,49.6,Public
084793333,Kevin Martinez,11th,Turner High School,89.0,49.8,Public
111069532,Deborah Harper,11th,Silva High School,84.8,89.2,Public
114032427,Jessica Li,9th,Wagner High School,80.5,97.3,Public
118944692,Denise Perkins,10th,Montgomery High School,88.2,,Public
091277677,Christopher Cannon,11th,Silva High School,96.1,63.6,Public
026512145,Danny Bauer,9th,Turner High School,82.8,68.1,Public
045903188,Mark Perry,9th,Fisher High School,86.0,61.2,Public
120273173,Eric Fletcher,12th,Fisher High School,48.1,65.5,Public
034565841,Adam Hawkins,12th,Turner High School,83.2,,Public
059712776,Ethan Miller,10th,Campbell High School,89.0,84.1,Public
094003631,Brian Hall,10th,Turner High School,79.6,70.6,Public
056468609,Adriana Gentry,10th,Fisher High School,,94.3,Public
034596975,Jennifer Frederick,10th,Fisher High School,79.9,47.6,Public
014125874,Erin Kennedy,12th,Fisher High School,95.9,58.5,Public
067667554,Patricia West,11th,Richard High School,,65.5,Charter
019582425,Bobby Robertson,10th,Campbell High School,87.0,83.6,Public
074983470,Lori Jarvis,10th,Fisher High School,92.1,41.1,Public
014349731,Deanna Scott,12th,Campbell High School,92.9,69.1,Public
016165269,Janice Ford,9th,Turner High School,,68.9,Public
092745771,Andre Mcmillan,10th,Fisher High School,76.2,41.0,Public
090156977,Willie Mckinney,12th,Green High School,99.2,57.5,Public
057493686,Christopher Hall,12th,Dixon High School,28.7,62.9,Charter
092652851,Angela Allen,10th,Richard High School,41.9,64.2,Charter
095086453,Stephanie Snow,12th,Richard High School,,74.1,Charter
128901065,Karen Smith,11th,Fisher High School,77.2,47.2,Public
018869770,John Rogers,9th,Richard High School,71.0,48.5,Charter
023169999,Amanda Powell,11th,Richard High School,87.6,49.7,Charter
024231745,Nicole James,9th,Turner High School,56.8,69.7,Public
013901811,Matthew Griffin,11th,Chang High School,74.2,68.1,Public
084065045,Christina Lowe,12th,Richard High School,,82.5,Charter
081859047,Stephen Martin,9th,Campos High School,57.4,46.3,Public
100023165,Raymond Garner,11th,Richard High School,71.0,52.8,Charter
066261197,Julie Donaldson,11th,Turner High School,83.7,76.1,Public
119348242,Holly Reid,12th,Chang High School,65.9,66.0,Public
104128998,Christopher Cole,9th,Chang High School,57.5,63.3,Public
017710383,Jacob Miranda,9th,Green High School,74.9,53.2,Public
090047743,Jessica Jenkins,9th,Turner High School,93.9,77.0,Public
015871842,Susan Austin,11th,Richard High School,96.9,52.2,Charter
118938967,Jeremy Berg,11th,Fisher High School,69.4,40.6,Public
114238645,Alexis Kelly,12th,Silva High School,31.2,77.0,Public
116796295,Samantha Klein,12th,Turner High School,43.8,43.3,Public
128042513,Michael Foster,9th,Turner High School,88.2,58.5,Public
120159352,Joseph Lewis,12th,Dixon High School,54.1,61.7,Charter
075640372,Brandon Smith,11th,Richard High School,62.1,76.2,Charter
041889390,Morgan Brock,12th,Turner High School,61.0,43.4,Public
024311186,Sandra Mayer,10th,Turner High School,73.4,64.5,Public
092527452,Ashley Jennings,11th,Wagner High School,81.6,65.7,Public
059682495,Mario Perkins,12th,Campos High School,87.7,52.1,Public
029610206,Denise Rodgers,10th,Richard High School,,39.8,Charter
047936098,Thomas Delgado,10th,Fisher High School,68.6,83.9,Public
075702582,Justin Hall,9th,Turner High School,74.9,64.7,Public
095583765,Tamara Gibson,9th,Turner High School,73.4,81.3,Public
051792891,Ruben Brown,12th,Fisher High School,83.9,32.8,Public
040835581,Sara Robbins,11th,Fisher High School,90.4,52.1,Public
116112060,Michelle Cook,11th,Fisher High School,82.6,63.8,Public
114160182,Jordan Brooks,12th,Chang High School,69.7,73.9,Public
093452050,Walter Owens,12th,Fisher High School,,63.4,Public
036233171,Michael Davis,10th,Campos High School,81.4,86.5,Public
094572926,Michael Wilson,11th,Fisher High School,,38.3,Public
104074602,Bryan Johnson,9th,Green High School,62.5,97.9,Public
017361884,Robert Nguyen,12th,Green High School,81.0,57.6,Public
056953350,Shannon Cook,10th,Turner High School,78.3,97.6,Public
027423233,Lauren Barrera,9th,Turner High School,61.0,84.2,Public
085897445,Jose Marquez,11th,Turner High School,,28.1,Public
110802583,Donna Miller,12th,Fisher High School,78.8,61.1,Public
121849878,Theresa Rivera,9th,Turner High School,93.4,79.4,Public
020756499,Sandy Miller,11th,Turner High School,74.0,33.3,Public
023351228,Jordan Young,9th,Montgomery High School,77.5,74.7,Public
089071144,Tiffany Holloway,10th,Campbell High School,83.8,88.4,Public
120918098,Sophia Brown,12th,Dixon High School,,58.3,Charter
052272640,Brian Baker,9th,Fisher High School,71.4,64.7,Public
111830460,Taylor Davis,12th,Green High School,66.2,88.0,Public
098009835,Antonio Lamb,9th,Chang High School,65.9,94.9,Public
050784457,Matthew Allen,9th,Wagner High School,79.2,75.9,Public
083391396,William Bryant,10th,Turner High School,72.3,78.6,Public
094340307,Erin Wright,11th,Odonnell High School,49.5,60.4,Public
079298762,James Greene,9th,Montgomery High School,74.0,62.2,Public
025166673,Michelle Levy,10th,Fisher High School,65.6,84.8,Public
101076519,Nathaniel Martin,11th,Fisher High School,30.0,57.2,Public
122011207,Pamela Kelley,9th,Wagner High School,94.8,60.3,Public
101999104,Kelly Munoz,12th,Turner High School,60.2,41.1,Public
108185270,Megan Martinez,10th,Turner High School,57.0,60.2,Public
053794978,Paige Love,11th,Turner High School,91.8,22.8,Public
104803899,Julie Parker,12th,Fisher High School,70.0,55.4,Public
019465319,Erin Savage,10th,Sullivan High School,51.5,32.8,Public
032451135,Nichole Smith,9th,Turner High School,81.6,53.1,Public
052339570,Nicholas Nichols,12th,Turner High School,54.0,,Public
114062976,Bruce Wilson,9th,Turner High School,90.8,65.9,Public
069632684,Heather Bishop,12th,Woods High School,79.8,88.8,Public
027877449,Sonia Brown,11th,Chang High School,74.8,54.7,Public
112449672,Brian Martinez,11th,Fisher High School,68.3,40.9,Public
068393513,Nicole Brown,11th,Richard High School,64.7,69.0,Charter
101232612,Joshua Stuart,12th,Montgomery High School,71.9,56.2,Public
121936781,Haley Baker,9th,Turner High School,78.5,91.1,Public
018838617,Tammy Abbott,9th,Silva High School,81.6,,Public
054728765,Nancy Malone,11th,Campos High School,79.8,67.9,Public
099150424,Philip Garcia,9th,Fisher High School,90.8,68.4,Public
022149606,Sharon Clarke,11th,Turner High School,72.1,57.6,Public
010891319,Christina Turner,9th,Richard High School,58.6,79.2,Charter
126643736,Curtis Johnson,12th,Green High School,72.4,53.2,Public
112541321,Carla Tucker,11th,Turner High School,71.3,54.5,Public
072560772,Brooke Ortega,12th,Chang High School,55.2,78.4,Public
060107367,Crystal Campbell,11th,Fisher High School,94.5,28.9,Public
105606846,Cory Clark,12th,Chang High School,,75.9,Public
078019418,Wayne Gregory,12th,Campos High School,,62.8,Public
051980807,Jeffrey Jones,10th,Montgomery High School,97.7,16.9,Public
045080205,Adam Garrett,12th,Dixon High School,54.9,83.5,Charter
048555180,Sophia Davenport,11th,Richard High School,85.7,67.6,Charter
088470801,Karen Jones,10th,Odonnell High School,69.7,72.4,Public
086223487,Patricia Rojas,9th,Campbell High School,97.4,74.6,Public
011204206,Katrina Thomas,12th,Richard High School,65.9,66.4,Charter
020807665,Carolyn Ibarra,10th,Montgomery High School,87.7,64.9,Public
068185941,Christopher Allen,11th,Fisher High School,,49.6,Public
119691135,Cody Allen,12th,Turner High School,,44.3,Public
125143525,Tammie Brown,9th,Wagner High School,86.0,86.2,Public
031039781,Leslie White,11th,Turner High School,73.8,93.8,Public
103641544,Derek Harris,9th,Sullivan High School,77.4,52.8,Public
031486075,Sean Sharp,12th,Montgomery High School,64.3,47.4,Public
090435368,David Smith,11th,Richard High School,57.7,61.8,Charter
073418276,Michelle Little,9th,Turner High School,85.5,79.4,Public
129177209,Madison Zavala,12th,Campos High School,73.2,64.7,Public
020963839,Barry Logan,10th,Fisher High School,69.3,98.6,Public
109782164,Stephanie Perkins,9th,Turner High School,70.8,75.7,Public
090777505,Brandon Odonnell,11th,Silva High School,98.3,54.3,Public
074785487,John Gonzales,9th,Turner High School,82.0,88.7,Public
085261660,Amy Allen,9th,Chang High School,89.5,82.1,Public
058461264,Kevin Fowler,10th,Odonnell High School,65.3,72.2,Public
074919936,Laura Marshall,10th,Sullivan High School,74.8,45.0,Public
076622056,Brittany Murray,12th,Fisher High School,69.1,48.1,Public
024516460,Diane Sutton,12th,Montgomery High School,59.4,61.5,Public
111218422,Jennifer Miller,11th,Chang High School,81.5,57.3,Public
122672442,Jessica Andrade,12th,Fisher High School,63.6,57.0,Public
010009172,Andres Proctor,11th,Fisher High School,85.5,47.4,Public
054531538,Larry Peck,11th,Fisher High School,62.5,39.0,Public
090298547,Anthony Mcmillan,11th,Turner High School,91.6,54.5,Public
107954004,Alec Castro,9th,Turner High School,70.5,78.7,Public
027775525,Barbara Howe,11th,Chang High School,75.7,56.0,Public
016555484,Erin Bennett,10th,Campbell High School,56.8,68.9,Public
010023792,Michael Atkins,9th,Richard High School,48.8,65.9,Charter
072307184,Ian Bright,9th,Montgomery High School,67.7,63.3,Public
127247500,Samantha Munoz,9th,Wagner High School,74.4,68.2,Public
121637022,Megan Turner,12th,Richard High School,48.3,95.9,Charter
037588472,Jenny Smith,9th,Chang High School,92.3,86.0,Public
045842728,Kevin Taylor,9th,Turner High School,,69.4,Public
099286408,Holly Williams,10th,Richard High School,60.8,63.1,Charter
073627216,Sharon Mcbride,9th,Fisher High School,94.9,,Public
088266798,Cristian Smith,11th,Bowers High School,,94.5,Public
115743074,Nicholas Soto,12th,Richard High School,72.3,86.2,Charter
037418720,Robyn Hendricks,10th,Campbell High School,90.3,85.4,Public
028889782,Dylan Terrell,12th,Bowers High School,78.1,78.7,Public
106189362,Daniel Hughes,10th,Campbell High School,99.3,96.9,Public
050696008,Jennifer Gordon,12th,Campbell High School,87.8,98.7,Public
040358709,Christopher Cameron,9th,Fisher High School,61.8,78.1,Public
067804346,Brian Stewart Jr.,11th,Turner High School,62.1,71.2,Public
011747501,Amy Williams,12th,Fisher High School,64.6,50.7,Public
052697649,George Saunders,9th,Wagner High School,93.4,66.2,Public
018335916,Tiffany Smith,9th,Campbell High School,70.3,90.7,Public
042521534,Ryan Jones,9th,Montgomery High School,87.9,56.4,Public
015333092,Michael Mills,11th,Turner High School,89.1,47.1,Public
010930283,Christine Tucker,9th,Turner High School,59.3,78.3,Public
086249380,Carla Morris,9th,Turner High School,50.5,68.3,Public
109078836,Jennifer Smith,12th,Montgomery High School,53.9,84.4,Public
112062088,Benjamin Coleman,9th,Chang High School,95.1,58.4,Public
086485610,Sandra Kirby,12th,Richard High School,70.6,69.6,Charter
082566575,Mathew Smith,12th,Richard High School,67.8,87.0,Charter
124777811,Joshua Park,11th,Chang High School,75.5,74.3,Public
054152700,Mason Williams,10th,Richard High School,,53.5,Charter
045746824,Renee Rodriguez,9th,Turner High School,55.9,80.7,Public
030598728,Anthony Aguilar,9th,Turner High School,94.0,70.9,Public
100264759,Susan Hopkins,10th,Green High School,69.6,59.7,Public
128797871,Joseph Johnson,12th,Turner High School,67.7,43.6,Public
071455587,Matthew Smith,12th,Chang High School,56.9,58.3,Public
034318302,Brian Marquez,11th,Chang High School,89.8,81.0,Public
108909139,Erika Cervantes,12th,Fisher High School,93.5,54.8,Public
037018557,Darrell Rodriguez,11th,Richard High School,,53.3,Charter
057154488,Mary Medina,12th,Fisher High School,99.6,48.0,Public
066528539,Angie Riley,11th,Turner High School,53.4,53.1,Public
124607363,Alvin Ross,12th,Campbell High School,75.5,75.9,Public
043235683,Angela Lawrence,11th,Richard High School,98.7,73.0,Charter
078214158,Joshua Turner,11th,Silva High School,68.1,78.4,Public
032902192,Martin Duncan,9th,Chang High School,79.6,47.8,Public
127925327,Joseph Gibbs,11th,Chang High School,73.4,89.5,Public
032929874,Ashlee Tran,10th,Fisher High School,78.1,38.9,Public
116654081,Angela Brown,12th,Fisher High School,91.9,53.7,Public
125123192,Amy Juarez,9th,Turner High School,91.7,68.3,Public
095250247,Denise Richards,12th,Turner High School,42.9,71.7,Public
030384495,David Kaiser,12th,Silva High School,51.7,81.7,Public
126189177,Cassandra Romero,12th,Fisher High School,94.6,42.3,Public
039487283,Tammy Foster,10th,Fisher High School,83.7,75.8,Public
115686377,John Perry,12th,Odonnell High School,69.7,66.2,Public
105185095,Jennifer Bennett,12th,Campbell High School,73.9,83.4,Public
122680560,Charles Dickson,10th,Richard High School,85.6,55.8,Charter
123706650,Joseph Thomas Jr.,10th,Turner High School,86.6,100.0,Public
086787334,Jessica Taylor,9th,Odonnell High School,74.5,87.8,Public
041088324,Sarah Weeks,12th,Turner High School,51.5,56.0,Public
029524745,Tamara Cox,11th,Montgomery High School,,65.6,Public
060143855,Karen Oneill,9th,Montgomery High School,94.4,65.2,Public
021600803,Anthony Lee,11th,Montgomery High School,85.7,92.4,Public
081562855,Sara Moyer,11th,Turner High School,50.7,50.7,Public
114426253,Zachary Pollard,9th,Campos High School,77.1,51.7,Public
108430789,Kevin Diaz,12th,Richard High School,78.2,81.1,Charter
103993810,Jennifer Barnes,12th,Richard High School,67.6,68.7,Charter
054719075,Edward Leach,11th,Campos High School,62.0,61.5,Public
081098235,Sharon Contreras,11th,Turner High School,82.6,34.2,Public
113491739,Christopher Mendez,9th,Campos High School,87.1,43.9,Public
027181148,Michael Wood,11th,Turner High School,88.4,45.1,Public
114935582,Dawn Valenzuela,11th,Silva High School,,56.2,Public
120621592,Edwin Perkins,9th,Fisher High School,65.0,71.0,Public
020820480,Laurie Adams,11th,Wagner High School,58.4,64.5,Public
109529301,Kylie Gonzalez,10th,Wagner High School,81.8,72.0,Public
